snapshot_id,node_id,label,depth,n,k,observed_sep,site_null_p50,site_null_p95,q_site,site_reach_pct,site_accept_pct,defl_dims,defl_null_p50,defl_null_p95,q_deflated,defl_reach_pct,defl_accept_pct,cert_site_p95,cert_deflated_p95,trunk_member,feasibility,reps
"20260909_200810_Headless_Run_Auto_ge","n00000026","Emergent Concept #11",2,325,2,0.025793,0.024909,0.028930,0.3267,100.0,48.7,1,0.023522,0.027116,0.1500,100.0,24.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000216","Emergent Concept #201",2,323,2,0.031240,0.051967,0.056807,0.9400,100.0,100.0,1,0.049740,0.056736,0.8767,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000051","Emergent Concept #36",2,295,3,0.039660,0.026297,0.030890,0.0167,100.0,70.7,2,0.020161,0.023684,0.0000,100.0,1.0,true,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000035","Emergent Concept #20",2,289,2,0.014965,0.071189,0.079307,1.0000,100.0,100.0,1,0.058728,0.068953,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000032","Emergent Concept #17",2,283,2,0.023326,0.031394,0.051468,1.0000,100.0,99.3,1,0.026225,0.030882,0.9533,100.0,75.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000034","Emergent Concept #19",2,282,2,0.053462,0.069030,0.076071,0.9167,100.0,100.0,1,0.046722,0.064996,0.4767,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000024","Emergent Concept #9",2,261,2,0.011638,0.039221,0.059534,1.0000,100.0,99.7,1,0.028501,0.033584,1.0000,100.0,89.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000048","Emergent Concept #33",2,251,2,0.025847,0.029659,0.051286,0.9667,100.0,99.0,1,0.026979,0.045010,0.7500,100.0,86.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000023","Emergent Concept #8",2,218,2,0.034567,0.066167,0.074779,1.0000,100.0,100.0,1,0.043213,0.066898,0.9900,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000027","Emergent Concept #12",2,201,2,0.024908,0.030708,0.051824,0.9900,100.0,99.0,1,0.029490,0.034793,0.9833,100.0,98.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000036","Emergent Concept #21",2,179,2,0.025007,0.039065,0.044771,1.0000,100.0,100.0,1,0.034151,0.038768,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000031","Emergent Concept #16",2,177,2,0.039922,0.039281,0.045648,0.4267,100.0,100.0,1,0.032903,0.037272,0.0033,100.0,99.7,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000058","Emergent Concept #43",3,338,2,0.028114,0.030239,0.034029,0.8467,100.0,98.3,1,0.022629,0.025585,0.0000,100.0,10.7,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000060","Emergent Concept #45",3,307,2,0.024615,0.062163,0.071559,1.0000,100.0,100.0,1,0.037358,0.058079,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000089","Emergent Concept #74",3,279,2,0.034896,0.055255,0.060979,0.8700,100.0,100.0,1,0.050585,0.056812,0.6200,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000055","Emergent Concept #40",3,266,2,0.022188,0.059134,0.064614,1.0000,100.0,100.0,1,0.038890,0.059540,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000074","Emergent Concept #59",3,236,2,0.024540,0.033185,0.049867,0.9967,100.0,99.7,1,0.025773,0.030886,0.6833,100.0,62.3,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000214","Emergent Concept #199",3,234,2,0.045006,0.062599,0.074788,0.8500,100.0,100.0,1,0.038222,0.059939,0.3033,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000112","Emergent Concept #97",3,233,2,0.086449,0.068736,0.082356,0.0267,100.0,100.0,1,0.037827,0.059485,0.0000,100.0,100.0,true,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000106","Emergent Concept #91",3,224,2,0.024140,0.024852,0.028481,0.6533,100.0,47.0,1,0.023003,0.025697,0.2367,100.0,10.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000092","Emergent Concept #77",3,214,2,0.034427,0.035151,0.055424,0.5700,100.0,100.0,1,0.027120,0.031180,0.0033,100.0,84.7,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000056","Emergent Concept #41",3,208,2,0.022347,0.045419,0.066793,1.0000,100.0,100.0,1,0.035651,0.060118,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000105","Emergent Concept #90",3,207,2,0.050730,0.053851,0.079045,0.7400,100.0,100.0,1,0.041193,0.062661,0.1433,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000062","Emergent Concept #47",3,206,2,0.029525,0.042965,0.069514,1.0000,100.0,100.0,1,0.042306,0.065917,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000064","Emergent Concept #49",3,202,2,0.036987,0.038708,0.045915,0.6533,100.0,100.0,1,0.024443,0.028068,0.0000,100.0,41.0,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000286","Emergent Concept #271",3,184,2,0.051227,0.048468,0.057612,0.3400,100.0,100.0,1,0.038196,0.046119,0.0267,100.0,100.0,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000095","Emergent Concept #80",3,183,2,0.027362,0.030483,0.035498,0.9033,100.0,99.3,1,0.027684,0.031177,0.5633,100.0,89.3,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000059","Emergent Concept #44",3,179,2,0.059288,0.062256,0.071735,0.6933,100.0,100.0,1,0.045286,0.052528,0.0100,100.0,100.0,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000076","Emergent Concept #61",3,175,2,0.026395,0.036507,0.042928,0.9933,100.0,99.7,1,0.029466,0.033386,0.8900,100.0,94.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000061","Emergent Concept #46",3,168,2,0.041495,0.041185,0.048175,0.4600,100.0,100.0,1,0.037381,0.043256,0.1467,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000057","Emergent Concept #42",3,166,2,0.078664,0.061631,0.073236,0.0100,100.0,100.0,1,0.033489,0.039477,0.0000,100.0,100.0,true,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000063","Emergent Concept #48",3,163,2,0.042625,0.046283,0.054801,0.8167,100.0,100.0,1,0.039210,0.046013,0.2100,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000107","Emergent Concept #92",3,162,2,0.018885,0.029721,0.034624,1.0000,100.0,96.3,1,0.028426,0.033981,0.9967,99.7,93.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000075","Emergent Concept #60",3,154,2,0.027890,0.032939,0.037772,0.9733,100.0,99.7,1,0.029794,0.033619,0.7733,100.0,97.3,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000093","Emergent Concept #78",3,150,2,0.025195,0.033324,0.039366,1.0000,100.0,100.0,1,0.028666,0.033476,0.9267,100.0,95.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000212","Emergent Concept #197",3,140,2,0.039434,0.044446,0.051637,0.8967,100.0,100.0,1,0.043915,0.052419,0.8700,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000287","Emergent Concept #272",3,140,2,0.053902,0.056587,0.066595,0.6467,99.7,99.7,1,0.051580,0.062216,0.3767,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000110","Emergent Concept #95",3,139,2,0.023832,0.036998,0.044251,0.9967,99.7,99.7,1,0.036095,0.042466,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000073","Emergent Concept #58",3,131,2,0.036324,0.043312,0.052242,0.9133,97.3,97.3,1,0.033161,0.038931,0.1433,97.3,97.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000142","Emergent Concept #127",4,252,2,0.014831,0.026113,0.030080,1.0000,100.0,74.3,1,0.024646,0.027974,1.0000,100.0,41.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000144","Emergent Concept #129",4,232,2,0.023828,0.046478,0.067837,1.0000,100.0,100.0,1,0.036768,0.058424,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000136","Emergent Concept #121",4,201,2,0.022333,0.043659,0.067627,0.9900,99.0,99.0,1,0.036566,0.059814,0.9967,99.7,99.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000178","Emergent Concept #163",4,161,2,0.042208,0.043654,0.050961,0.6533,100.0,100.0,1,0.040368,0.047571,0.3133,100.0,100.0,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000167","Emergent Concept #152",4,155,2,0.026381,0.033442,0.040642,0.9700,100.0,99.3,1,0.024721,0.028157,0.1900,100.0,44.3,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000156","Emergent Concept #141",4,149,2,0.016124,0.031016,0.036948,1.0000,100.0,99.3,1,0.030179,0.034592,1.0000,100.0,97.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000186","Emergent Concept #171",4,149,2,0.060787,0.052190,0.061414,0.0600,100.0,100.0,1,0.043262,0.050339,0.0033,100.0,100.0,false,true,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000222","Emergent Concept #207",5,164,2,0.023114,0.031491,0.035422,1.0000,100.0,99.3,1,0.030381,0.034803,0.9967,100.0,97.7,false,false,false,OK,300
"20260909_200810_Headless_Run_Auto_ge","n00000224","Emergent Concept #209",5,141,2,0.044538,0.044313,0.052387,0.4900,99.3,99.3,1,0.039528,0.047255,0.1333,100.0,100.0,false,false,false,OK,300
