snapshot_id,node_id,label,depth,n,k,observed_sep,site_null_p50,site_null_p95,q_site,site_reach_pct,site_accept_pct,defl_dims,defl_null_p50,defl_null_p95,q_deflated,defl_reach_pct,defl_accept_pct,cert_site_p95,cert_deflated_p95,trunk_member,feasibility,reps
"20260909_171428_Headless_Run_Auto_ge","n00000084","Emergent Concept #69",3,207,3,0.048335,0.035959,0.055653,0.1133,100.0,100.0,2,0.028605,0.049409,0.0633,100.0,95.7,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000120","Emergent Concept #105",3,191,2,0.026616,0.030882,0.051589,0.9567,100.0,99.0,1,0.030365,0.051263,0.9300,100.0,98.0,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000087","Emergent Concept #72",3,170,2,0.025801,0.034280,0.040489,1.0000,100.0,100.0,1,0.032907,0.037712,0.9900,100.0,99.3,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000102","Emergent Concept #87",3,164,2,0.026493,0.036051,0.045127,1.0000,100.0,100.0,1,0.035251,0.040234,1.0000,100.0,100.0,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000107","Emergent Concept #92",3,158,2,0.031267,0.036017,0.042254,0.9000,100.0,100.0,1,0.031304,0.036426,0.5167,100.0,98.7,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000081","Emergent Concept #66",3,156,2,0.034509,0.035625,0.040614,0.6333,100.0,100.0,1,0.033573,0.038942,0.3500,100.0,99.7,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000106","Emergent Concept #91",3,141,2,0.033275,0.036678,0.042493,0.9133,100.0,100.0,1,0.036248,0.041545,0.8167,100.0,100.0,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000082","Emergent Concept #67",3,137,2,0.027426,0.039405,0.046559,0.9900,99.0,99.0,1,0.036566,0.043091,0.9967,99.7,99.7,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000109","Emergent Concept #94",3,133,2,0.029643,0.032609,0.038536,0.8100,94.7,94.3,1,0.031188,0.037251,0.7200,96.7,96.7,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000101","Emergent Concept #86",3,132,2,0.025957,0.032090,0.037865,0.9633,96.3,96.3,1,0.030263,0.035064,0.9500,97.3,97.0,false,false,false,OK,300
"20260909_171428_Headless_Run_Auto_ge","n00000085","Emergent Concept #70",3,124,2,0.036773,0.039381,0.046302,0.6800,80.0,80.0,1,0.036596,0.043148,0.4833,82.7,82.7,false,false,false,OK,300
